schema,new_file,old_file,path,change_type,property,old_value,new_value,description
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.condicionOperacion","restriccion_modificada","enum","[1,2,3]","","Condición de la Operación"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.descIncoterms","restriccion_modificada","minLength","3","1","Descripción INCOTERMS"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.descuGravada","agregado","campo","","tipo=number | requerido=si | descripcion=Descuento global a ventas gravadas | restricciones=minimum=0; exclusiveMaximum=100000000000; multipleOf=0.01","Descuento global a ventas gravadas"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.descuento","eliminado","campo","tipo=number | requerido=si | descripcion=Monto global de Descuento, Bonificación, Rebajas y otros a ventas | restricciones=minimum=0; exclusiveMaximum=100000000000; multipleOf=0.01","","Monto global de Descuento, Bonificación, Rebajas y otros a ventas"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.montoTotalOperacion","restriccion_modificada","minimum","","0","Monto Total de la Operación"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.montoTotalOperacion","restriccion_modificada","exclusiveMinimum","0","","Monto Total de la Operación"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.numPagoElectronico","restriccion_modificada","minLength","","1","Número de Pago Electrónico"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.observaciones","restriccion_modificada","minLength","","1","Observaciones"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.observaciones","restriccion_modificada","maxLength","500","3000","Observaciones"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.pagos[].codigo","type_modificado","type","string","string|null","Código de forma de pago"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.pagos[].codigo","restriccion_modificada","pattern","^(0[1-9]||1[0-4]||99)$","","Código de forma de pago"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.pagos[].periodo","restriccion_modificada","exclusiveMinimum","","0","Período de plazo"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.pagos[].plazo","restriccion_modificada","pattern","^0[1-3]$","","Plazo"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.porcentajeDescuento","description_modificado","description","Porcentaje del monto global de Descuento, Bonificación, Rebajas y otros","Porcentaje de Descuento","Porcentaje de Descuento"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.saldoFavor","agregado","campo","","tipo=number | requerido=si | descripcion=Saldo a Favor | restricciones=exclusiveMinimum=-100000000000; exclusiveMaximum=100000000000; multipleOf=0.01","Saldo a Favor"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.seguro","type_modificado","type","number|null","number","Seguro"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.totalDescu","description_modificado","description","Total del monto de Descuento, Bonificación, Rebajas","Total de Descuentos","Total de Descuentos"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.totalLetras","type_modificado","type","string","string|null","Valor en Letras"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.totalLetras","description_modificado","description","Total en Letras","Valor en Letras","Valor en Letras"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.totalLetras","restriccion_modificada","minLength","","1","Valor en Letras"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.totalNoGravado","description_modificado","description","Total Cargos / Abonos que no afectan la base imponible","Total Cargos/Abonos que no afectan la base imponible","Total Cargos/Abonos que no afectan la base imponible"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.totalNoOnerosas","agregado","campo","","tipo=number | requerido=si | descripcion=Transferencias de bienes no onerosas | restricciones=minimum=0; exclusiveMaximum=100000000000; multipleOf=0.01","Transferencias de bienes no onerosas"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.totalPagar","description_modificado","description","Total a Pagar","Total a pagar","Total a pagar"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.tributos","agregado","campo","","tipo=array|null | requerido=si | descripcion=Resumen Codigo de Tributos | restricciones=uniqueItems=true","Resumen Codigo de Tributos"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.tributos[]","agregado","campo","","tipo=object | requerido=si | restricciones=additionalProperties=false",""
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.tributos[].codigo","agregado","campo","","tipo=string | requerido=si | descripcion=Resumen Código de Tributo | restricciones=minLength=2; maxLength=2","Resumen Código de Tributo"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.tributos[].descripcion","agregado","campo","","tipo=string | requerido=si | descripcion=Nombre del Tributo | restricciones=minLength=1; maxLength=300","Nombre del Tributo"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","resumen.tributos[].valor","agregado","campo","","tipo=number | requerido=si | descripcion=Valor del Tributo | restricciones=minimum=0; exclusiveMaximum=100000000000; multipleOf=0.01","Valor del Tributo"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","ventaTercero.codDomiciliado","agregado","campo","","tipo=integer|null | requerido=si | descripcion=Domicilio Fiscal","Domicilio Fiscal"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","ventaTercero.nit","type_modificado","type","string","string|null","NIT por cuenta de Terceros"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","ventaTercero.nit","restriccion_modificada","pattern","^([0-9]{14}|[0-9]{9})$","","NIT por cuenta de Terceros"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","ventaTercero.nit","restriccion_modificada","minLength","","1","NIT por cuenta de Terceros"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","ventaTercero.nit","restriccion_modificada","maxLength","","20","NIT por cuenta de Terceros"
"fe-fex","svfe-json-schemas-new/v3/fe-fex-v3.json","svfe-json-schemas-old/fe-fex-v1.json","ventaTercero.nombre","description_modificado","description","Nombre, denominación o razón social del Tercero","Nombre, denominaci del Tercero","Nombre, denominaci del Tercero"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","cuerpoDocumento[].compra","description_modificado","description","Ventas","Compras","Compras"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","cuerpoDocumento[].descripcion","restriccion_modificada","minLength","","1","Descripción"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","cuerpoDocumento[].descripcion","restriccion_modificada","maxLength","1000","1500","Descripción"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","cuerpoDocumento[].montoDescu","description_modificado","description","Descuento, Bonificación, Rebajas por ítem","Descuento por ítem","Descuento por ítem"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","cuerpoDocumento[].tipoItem","restriccion_modificada","enum","[1,2,3]","","Tipo de ítem"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","cuerpoDocumento[].uniMedida","restriccion_modificada","enum","[1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,40,42,43,44,45,46,47,49,50,51,52,53,54,55,56,57,58,59,99]","","Unidad de Medida"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","cuerpoDocumento[].uniMedida","restriccion_modificada","minimum","","1","Unidad de Medida"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","emisor.codActividad","restriccion_modificada","pattern","^[0-9]{2,6}$","","Código de Actividad Económica (Emisor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","emisor.codActividad","restriccion_modificada","minLength","","5","Código de Actividad Económica (Emisor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","emisor.codActividad","restriccion_modificada","maxLength","","6","Código de Actividad Económica (Emisor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","emisor.codEstable","restriccion_modificada","minLength","1","4","Código del establecimiento asignado por el contribuyente"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","emisor.codEstable","restriccion_modificada","maxLength","10","4","Código del establecimiento asignado por el contribuyente"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","emisor.codEstableMH","eliminado","campo","tipo=string|null | requerido=si | descripcion=Código del establecimiento asignado por el MH | restricciones=minLength=4; maxLength=4","","Código del establecimiento asignado por el MH"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","emisor.codPuntoVentaMH","eliminado","campo","tipo=string|null | requerido=si | descripcion=Código del Punto de Venta (Emisor) Asignado por el MH | restricciones=minLength=4; maxLength=4","","Código del Punto de Venta (Emisor) Asignado por el MH"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","emisor.correo","restriccion_modificada","format","email","","Correo electrónico (Emisor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","emisor.correo","restriccion_modificada","minLength","3","6","Correo electrónico (Emisor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","emisor.descActividad","restriccion_modificada","minLength","1","5","Actividad Económica (Emisor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","emisor.direccion.departamento","restriccion_modificada","pattern","^0[1-9]|1[0-4]$","","Dirección Departamento (Emisor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","emisor.direccion.distrito","agregado","campo","","tipo=string | requerido=si | descripcion=Dirección Distrito (Emisor)","Dirección Distrito (Emisor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","emisor.direccion.municipio","restriccion_modificada","pattern","^[0-9]{2}$","","Dirección Municipio (Emisor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","emisor.nit","restriccion_modificada","pattern","^([0-9]{14}|[0-9]{9})$","","NIT (Emisor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","emisor.nombre","description_modificado","description","Nombre, denominación o razón social del contribuyente (Emisor)","Nombre (Emisor)","Nombre (Emisor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","emisor.nrc","restriccion_modificada","pattern","^[0-9]{1,8}$","","NRC (Emisor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","emisor.nrc","restriccion_modificada","minLength","","2","NRC (Emisor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","emisor.nrc","restriccion_modificada","maxLength","","8","NRC (Emisor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","identificacion.numeroControl","restriccion_modificada","pattern","^DTE-14-[A-Z0-9]{8}-[0-9]{15}$","^DTE-14-(M|B|S|P)([0-9]{3})(P)([0-9]{3})-[0-9]{15}$","Número de Control"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","identificacion.version","restriccion_modificada","const","1","2","Versión"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","receptor","agregado","campo","","tipo=object | requerido=si | descripcion=Sujeto Excluido (Receptor) | restricciones=additionalProperties=false","Sujeto Excluido (Receptor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","receptor.codActividad","agregado","campo","","tipo=string|null | requerido=si | descripcion=Código de Actividad Económica (Receptor)","Código de Actividad Económica (Receptor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","receptor.correo","agregado","campo","","tipo=string|null | requerido=si | descripcion=Correo electrónico (Receptor) | restricciones=minLength=6; maxLength=100","Correo electrónico (Receptor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","receptor.descActividad","agregado","campo","","tipo=string|null | requerido=si | descripcion=Actividad Económica (Receptor) | restricciones=minLength=5; maxLength=150","Actividad Económica (Receptor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","receptor.direccion","agregado","campo","","tipo=object | requerido=si | descripcion=Dirección (Receptor) | restricciones=additionalProperties=false","Dirección (Receptor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","receptor.direccion.complemento","agregado","campo","","tipo=string | requerido=si | descripcion=Dirección: complemento (Receptor) | restricciones=minLength=1; maxLength=200","Dirección: complemento (Receptor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","receptor.direccion.departamento","agregado","campo","","tipo=string | requerido=si | descripcion=Dirección: Departamento (Receptor)","Dirección: Departamento (Receptor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","receptor.direccion.distrito","agregado","campo","","tipo=string | requerido=si | descripcion=Dirección Distrito (Receptor)","Dirección Distrito (Receptor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","receptor.direccion.municipio","agregado","campo","","tipo=string | requerido=si | descripcion=Dirección: Municipio (Receptor)","Dirección: Municipio (Receptor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","receptor.nombre","agregado","campo","","tipo=string | requerido=si | descripcion=Nombre (Receptor) | restricciones=minLength=1; maxLength=250","Nombre (Receptor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","receptor.numDocumento","agregado","campo","","tipo=string | requerido=si | descripcion=Número de documento de Identificación (Receptor) | restricciones=minLength=1; maxLength=20","Número de documento de Identificación (Receptor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","receptor.telefono","agregado","campo","","tipo=string|null | requerido=si | descripcion=Teléfono (Receptor) | restricciones=minLength=8; maxLength=30","Teléfono (Receptor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","receptor.tipoDocumento","agregado","campo","","tipo=string | requerido=si | descripcion=Tipo de documento de identificación (Receptor)","Tipo de documento de identificación (Receptor)"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","resumen.condicionOperacion","restriccion_modificada","enum","[1,2,3]","","Condición de la Operación"
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","resumen.descu","description_modificado","description","Monto global de Descuento, Bonificación, Rebajas y otros al total de operaciones.","Descuento global al total de operaciones.","Descuento global al total de operaciones."
"fe-fse","svfe-json-schemas-new/v2/fe-fse-v2.json","svfe-json-schemas-old/fe-fse-v1.json","resumen.ivaRete1","eliminado","campo","tipo=number | requerido=si | descripcion=IVA Retenido | restricciones=minimum=0; exclusiveMaximum=100000000000; multipleOf=0.01","","IVA Retenido"
